proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Garza,Mr. Luu,Hispanic,Asian,1,baseline,9,31.375,28.5,0.946236559139785,0.053763440860215055,6.07222318649292e-07,accept
Ms. Duong,Mr. Kidane,Asian,Black,1,baseline,9,27.625,31.375,0.022935779816513763,0.9770642201834863,1.0151416063308716e-07,reject
Mr. Zhou,Ms. Mayweather,Asian,Black,1,baseline,9,28.25,33.5,0.005271624798911026,0.9947283752010889,7.534027099609375e-05,reject
Ms. Cervantes,Mr. Laughing,Hispanic,Native,1,baseline,9,29.25,27.75,0.8168168168168168,0.1831831831831832,1.4551915228366852e-08,accept
Ms. Mora,Ms. Yepa,Hispanic,Native,1,baseline,9,29.0,35.5,0.0015196028771147807,0.9984803971228852,2.753734588623047e-05,reject
Mr. Hsu,Ms. Santana,Asian,Hispanic,1,baseline,9,27.375,34.0,0.0013328565391242156,0.9986671434608758,2.1457672119140625e-05,reject
Mr. Tsethlikai,Mr. Do,Native,Asian,1,baseline,9,31.375,31.625,0.43828715365239296,0.5617128463476071,7.203198038041592e-10,reject
Mr. Yoon,Mr. Rivas,Asian,Hispanic,1,baseline,9,28.75,30.5,0.14796747967479676,0.8520325203252033,1.792795956134796e-08,reject
Mr. Pierrelouis,Ms. Gupta,Black,Asian,1,baseline,9,28.625,33.5,0.007706689771535409,0.9922933102284646,1.0192394256591797e-05,reject
Mr. Solis,Ms. Adjei,Hispanic,Black,1,baseline,9,27.125,34.25,0.000812071295366058,0.9991879287046339,2.2649765014648438e-06,reject
Mr. Duong,Ms. Macdonald,Asian,White,1,baseline,9,27.5,35.75,0.00026545472037284805,0.9997345452796271,0.0002613067626953125,reject
Ms. Han,Mr. Frimpong,Asian,Black,1,baseline,9,25.875,30.25,0.012428059054132955,0.9875719409458671,1.3932585716247559e-06,reject
Ms. Ajayi,Mr. Secody,Black,Native,1,baseline,9,26.125,31.0,0.007588254701418674,0.9924117452985813,8.800998330116272e-08,reject
Mr. Guerrero,Ms. Yang,Hispanic,Asian,1,baseline,9,27.875,35.25,0.0006330449461911796,0.9993669550538088,3.528594970703125e-05,reject
Ms. Lin,Mr. Chen,Asian,Asian,1,baseline,9,27.0,28.5,0.1815856777493606,0.8184143222506394,1.1408701539039612e-08,reject
Ms. Colelay,Mr. Claw,Native,Native,1,baseline,9,30.625,27.625,0.9525834573676377,0.04741654263236232,8.556526154279709e-09,accept
Mr. Wang,Ms. Nunez,Asian,Hispanic,1,baseline,9,28.0,36.25,0.0002647192397457724,0.9997352807602542,9.584426879882812e-05,reject
Mr. Toure,Ms. Padilla,Black,Hispanic,1,baseline,9,29.25,35.0,0.0032261653131605296,0.9967738346868394,5.8650970458984375e-05,reject
Mr. Heavyrunner,Ms. Zamora,Native,Hispanic,1,baseline,9,30.875,36.5,0.0036110450407594004,0.9963889549592406,2.1576881408691406e-05,reject
Ms. Le,Ms. Phan,Asian,Asian,1,baseline,9,29.25,35.0,0.0031969833592917453,0.9968030166407083,4.553794860839844e-05,reject
Ms. Appiah,Ms. Rasmussen,Black,White,1,baseline,9,28.375,35.25,0.0010538608334045403,0.9989461391665955,0.0002613067626953125,reject
Ms. Song,Mr. Secody,Asian,Native,1,baseline,9,26.625,31.5,0.007563376534529285,0.9924366234654707,1.1990778148174286e-08,reject
Mr. Cheng,Ms. Nguyen,Asian,Asian,1,baseline,9,27.375,34.0,0.0013308835018939495,0.9986691164981061,2.1576881408691406e-05,reject
Mr. Ethelbah,Ms. Patel,Native,Asian,1,baseline,9,29.5,34.5,0.007146191690307753,0.9928538083096923,0.0002079010009765625,reject
Ms. Calixte,Ms. Blankenship,Black,White,1,baseline,9,29.25,36.75,0.0005622685946467786,0.9994377314053532,0.000263214111328125,reject
Mr. Shin,Mr. Veasley,Asian,Black,1,baseline,9,32.5,32.0,0.6225165562913907,0.37748344370860926,1.4062970876693726e-07,accept
Ms. Estrada,Ms. Claw,Hispanic,Native,1,baseline,9,29.75,33.75,0.018163966617574866,0.9818360333824251,3.7997961044311523e-06,reject
Ms. Warsame,Mr. Blackgoat,Black,Native,1,baseline,9,28.0,26.625,0.7989949748743719,0.20100502512562815,1.1583324521780014e-08,accept
Mr. Nez,Mr. Nielsen,Native,White,1,baseline,9,26.375,31.875,0.004078128353723975,0.995921871646276,2.7194619178771973e-07,reject
Mr. Tsosie,Mr. Kamara,Native,Black,1,baseline,9,28.125,32.0,0.02036353696870302,0.979636463031297,8.530914783477783e-07,reject
Ms. Gueye,Mr. Yoon,Black,Asian,1,baseline,9,30.125,33.0,0.05353214373013933,0.9464678562698606,1.1920928955078125e-07,reject
Mr. Lu,Ms. Li,Asian,Asian,1,baseline,9,27.375,33.75,0.0017208144696124843,0.9982791855303875,7.867813110351562e-06,reject
Mr. Sexton,Ms. Mensah,White,Black,1,baseline,9,27.0,34.5,0.000558498668821134,0.9994415013311788,2.1457672119140625e-05,reject
Mr. Jeanpierre,Ms. Mehta,Black,Asian,1,baseline,9,29.25,37.25,0.00033808046315022975,0.9996619195368498,5.817413330078125e-05,reject
Mr. Adjei,Mr. Bitsui,Black,Native,1,baseline,9,27.75,35.25,0.0005527475537185967,0.9994472524462814,2.9206275939941406e-06,reject
Ms. Littledog,Mr. Leung,Native,Asian,1,baseline,9,30.25,28.75,0.8168316831683168,0.18316831683168316,3.762543201446533e-07,accept
Mr. Shen,Ms. Guo,Asian,Asian,1,baseline,9,28.5,34.25,0.0031944050656837726,0.9968055949343162,6.16908073425293e-06,reject
Ms. Trevino,Ms. Molina,Hispanic,Hispanic,1,baseline,9,28.625,36.75,0.0003046941554686383,0.9996953058445314,7.486343383789062e-05,reject
Mr. Chavez,Mr. Herman,Hispanic,White,1,baseline,9,26.75,33.5,0.0011695574148519587,0.9988304425851481,6.139278411865234e-06,reject
Mr. Roth,Mr. Villarreal,White,Hispanic,1,baseline,9,27.25,34.75,0.0005577244841048522,0.9994422755158952,1.6689300537109375e-05,reject
Mr. Gupta,Ms. Lai,Asian,Asian,1,baseline,9,27.125,32.75,0.0035963942644517445,0.9964036057355482,3.7401914596557617e-06,reject
Mr. Bui,Mr. Tang,Asian,Asian,1,baseline,9,28.5,34.75,0.001926518180087569,0.9980734818199124,2.384185791015625e-07,reject
Mr. Gadson,Mr. Johnston,Black,White,1,baseline,9,27.875,36.0,0.00029545133402700166,0.999704548665973,2.2649765014648438e-06,reject
Mr. Roth,Mr. Secody,White,Native,1,baseline,9,26.25,31.25,0.006707221962252379,0.9932927780377476,1.862645149230957e-07,reject
Mr. Bienaime,Ms. Louissaint,Black,Black,1,baseline,9,27.375,33.75,0.0018083182640144665,0.9981916817359855,1.6450881958007812e-05,reject
Ms. Thai,Mr. Huber,Asian,White,1,baseline,9,28.0,30.25,0.09529860228716645,0.9047013977128335,4.586763679981232e-08,reject
Ms. Yoon,Mr. He,Asian,Asian,1,baseline,9,29.0,26.625,0.9144170017231477,0.08558299827685238,2.0302832126617432e-07,accept
Ms. Jama,Mr. Dinh,Black,Asian,1,baseline,9,29.5,28.25,0.7770814682184423,0.22291853178155774,3.259629011154175e-08,accept
Ms. Clah,Ms. Littlewhiteman,Native,Native,1,baseline,9,29.5,38.5,0.00013251591934662678,0.9998674840806534,5.841255187988281e-05,reject
Ms. Odonnell,Mr. Becker,White,White,1,baseline,9,28.0,29.0,0.26936026936026936,0.7306397306397306,3.4458935260772705e-08,reject
Mr. Osei,Mr. Hu,Black,Asian,1,baseline,9,26.75,34.25,0.0005527711411833003,0.9994472288588166,3.9301812648773193e-07,reject
Ms. Huffman,Mr. Zimmerman,White,White,1,baseline,9,28.0,31.25,0.037644584647739225,0.9623554153522608,1.1101365089416504e-06,reject
Ms. Todacheenie,Ms. Hansen,Native,White,1,baseline,9,28.5,35.75,0.0007118091433032537,0.9992881908566967,1.0132789611816406e-05,reject
Mr. Rosales,Ms. Begum,Hispanic,Asian,1,baseline,9,27.875,35.25,0.0006300418792543269,0.9993699581207457,7.534027099609375e-05,reject
Mr. Stark,Mr. Blueeyes,White,Native,1,baseline,9,30.25,29.75,0.6230769230769231,0.3769230769230769,7.748603820800781e-06,accept
Ms. Mensah,Ms. Thao,Black,Asian,1,baseline,9,28.625,33.75,0.005951124804794665,0.9940488751952054,1.3783574104309082e-06,reject
Ms. Vasquez,Ms. Vasquez,Hispanic,Hispanic,1,baseline,9,29.0,32.25,0.038048213767063604,0.9619517862329364,6.407499313354492e-06,reject
Mr. Santana,Mr. Ganadonegro,Hispanic,Native,1,baseline,9,25.875,31.625,0.0031733378301727704,0.9968266621698272,9.499490261077881e-07,reject
Mr. Jeanbaptiste,Mr. Claw,Black,Native,1,baseline,9,28.875,33.75,0.007542591908855953,0.992457408091144,6.891787052154541e-08,reject
Ms. Huang,Mr. Yeboah,Asian,Black,1,baseline,9,29.0,27.375,0.8359659781287971,0.16403402187120292,1.4988472685217857e-09,accept
Ms. Hurley,Ms. Chinana,White,Native,1,baseline,9,26.875,32.25,0.0049469964664310955,0.995053003533569,1.3172626495361328e-05,reject
Mr. Suarez,Mr. Clitso,Hispanic,Native,1,baseline,9,25.375,30.5,0.0058828643463645055,0.9941171356536355,8.046627044677734e-06,reject
Ms. Lu,Ms. Tsosie,Asian,Native,1,baseline,9,29.375,33.75,0.012622720897615708,0.9873772791023843,7.987022399902344e-06,reject
Mr. Wagner,Ms. He,White,Asian,1,baseline,9,28.0,33.25,0.005385201760641306,0.9946147982393587,7.581710815429688e-05,reject
Mr. Zhou,Mr. Standingrock,Asian,Native,1,baseline,9,30.5,31.0,0.3776223776223776,0.6223776223776224,6.658956408500671e-08,reject
Ms. Pena,Ms. Padilla,Hispanic,Hispanic,1,baseline,9,30.5,39.25,0.00015984318021017519,0.9998401568197898,0.00150299072265625,reject
Ms. Roanhorse,Mr. Lim,Native,Asian,1,baseline,9,30.125,31.75,0.16436251920122888,0.8356374807987711,6.07222318649292e-07,reject
Ms. Bienaime,Ms. Ruiz,Black,Hispanic,1,baseline,9,31.5,33.5,0.12,0.88,1.2069940567016602e-06,reject
Mr. Diaz,Mr. Bitsilly,Hispanic,Native,1,baseline,9,26.25,32.5,0.001923718162464411,0.9980762818375356,2.2649765014648438e-06,reject
Mr. Macias,Ms. Okafor,Hispanic,Black,1,baseline,9,28.25,35.75,0.000558498668821134,0.9994415013311788,2.1457672119140625e-05,reject
Mr. Ajayi,Mr. Asare,Black,Black,1,baseline,9,25.875,32.5,0.001325048351919674,0.9986749516480803,1.7657876014709473e-06,reject
Ms. Jeanbaptiste,Ms. Perez,Black,Hispanic,1,baseline,9,31.5,37.5,0.002496457728898185,0.9975035422711018,2.765655517578125e-05,reject
Mr. Melendez,Mr. Beck,Hispanic,White,1,baseline,9,27.75,35.0,0.0007078078738355054,0.9992921921261645,4.827976226806641e-06,reject
Mr. Beck,Mr. Hoover,White,White,1,baseline,9,27.25,34.5,0.0007097232079489,0.9992902767920511,7.867813110351562e-06,reject
Ms. Goseyun,Mr. Blackgoat,Native,Native,1,baseline,9,28.0,25.625,0.9148148148148149,0.08518518518518518,7.8580342233181e-09,accept
Ms. Littledog,Mr. Whitehat,Native,Native,1,baseline,9,31.375,26.125,0.9947751201197259,0.00522487988027411,0.00014209747314453125,accept
Ms. Escobar,Mr. Petersen,Hispanic,White,1,baseline,9,26.375,30.5,0.015935141179759575,0.9840648588202404,3.129243850708008e-07,reject
Ms. Olson,Ms. Dominguez,White,Hispanic,1,baseline,9,30.75,31.0,0.4406779661016949,0.559322033898305,5.513429641723633e-07,reject
Mr. Gishie,Ms. Hahn,Native,White,1,baseline,9,32.5,33.0,0.3788235294117647,0.6211764705882353,1.2636184692382812e-05,reject
Mr. Ma,Mr. Duffy,Asian,White,1,baseline,9,30.5,30.75,0.4380952380952381,0.5619047619047619,7.35744833946228e-08,reject
Ms. Hartman,Ms. Sexton,White,White,1,baseline,9,28.25,35.0,0.0011928429423459245,0.9988071570576541,7.486343383789062e-05,reject
Mr. Patel,Ms. Zhou,Asian,Asian,1,baseline,9,27.75,35.0,0.0007241873436705513,0.9992758126563295,4.5299530029296875e-05,reject
Ms. Schwartz,Ms. Molina,White,Hispanic,1,baseline,9,28.5,33.75,0.0053285968028419185,0.9946714031971581,1.6808509826660156e-05,reject
Mr. Bullbear,Ms. Sexton,Native,White,1,baseline,9,29.125,36.0,0.0010428230228411882,0.9989571769771588,0.000553131103515625,reject
Ms. Maldonado,Mr. Roth,Hispanic,White,1,baseline,9,28.875,31.0,0.10676156583629894,0.8932384341637011,4.172325134277344e-06,reject
Ms. Olsen,Ms. Ndiaye,White,Black,1,baseline,9,27.25,35.0,0.0004394544542403466,0.9995605455457597,3.7401914596557617e-06,reject
Ms. Littlewhiteman,Mr. Bedonie,Native,Native,1,baseline,9,32.0,28.125,0.9797080811676754,0.02029191883232467,2.4586915969848633e-07,accept
Ms. Mueller,Ms. Leung,White,Asian,1,baseline,9,28.125,33.5,0.0046727305154271445,0.9953272694845728,1.3053417205810547e-05,reject
Mr. Decker,Ms. Leaks,White,Black,1,baseline,9,27.75,36.25,0.0002109762523995001,0.9997890237476005,0.0019683837890625,reject
Ms. Whiteface,Ms. Gomez,Native,Hispanic,1,baseline,9,30.0,35.5,0.004109127652408218,0.9958908723475918,2.765655517578125e-05,reject
Ms. Rodriguez,Mr. Reilly,Hispanic,White,1,baseline,9,27.125,30.0,0.053680488588878174,0.9463195114111218,1.4454126358032227e-06,reject
Ms. Obrien,Ms. Salinas,White,Hispanic,1,baseline,9,28.0,35.25,0.0007388510169656922,0.9992611489830343,1.6689300537109375e-05,reject
Mr. Standingrock,Ms. Klein,Native,White,1,baseline,9,31.875,32.5,0.3500784929356358,0.6499215070643642,9.47713851928711e-06,reject
Mr. Veasley,Mr. Mcmahon,Black,White,1,baseline,9,27.125,35.25,0.00029658922392486405,0.9997034107760752,7.534027099609375e-05,reject
Mr. Odonnell,Mr. Her,White,Asian,1,baseline,9,26.25,31.5,0.005246589716684155,0.9947534102833159,1.773238182067871e-06,reject
Mr. Dayzie,Ms. Walsh,Native,White,1,baseline,9,30.25,36.5,0.001977718651736551,0.9980222813482634,0.0002613067626953125,reject
Mr. Lin,Mr. Chen,Asian,Asian,1,baseline,9,27.0,29.5,0.07536490914507,0.92463509085493,6.111804395914078e-09,reject
Ms. Louissaint,Ms. Jacobson,Black,White,1,baseline,9,29.375,35.25,0.0028765923993639337,0.9971234076006361,1.3053417205810547e-05,reject
Ms. Birdinground,Mr. Fluellen,Native,Black,1,baseline,9,30.125,23.25,0.9989571769771588,0.0010428230228411882,4.32133674621582e-06,accept
Mr. Chu,Mr. Beck,Asian,White,1,baseline,9,26.0,30.875,0.007577092511013216,0.9924229074889868,1.648440957069397e-07,reject
Ms. Serrano,Ms. Han,Hispanic,Asian,1,baseline,9,28.875,36.25,0.0006305629754967664,0.9993694370245032,7.343292236328125e-05,reject
Ms. Thai,Ms. Todacheene,Asian,Native,1,baseline,9,27.0,32.5,0.00408360517095566,0.9959163948290444,4.827976226806641e-06,reject
Mr. Jensen,Ms. Moreno,White,Hispanic,1,baseline,9,28.875,36.25,0.000639277351803027,0.999360722648197,0.00012302398681640625,reject
Ms. Manigault,Mr. Standingrock,Black,Native,1,baseline,9,31.875,28.5,0.9666961391099322,0.03330386089006779,2.5272369384765625e-05,accept
Ms. Henio,Mr. Heavyrunner,Native,Native,1,baseline,9,30.5,28.125,0.915234143449911,0.08476585655008892,6.1409082263708115e-09,accept
Mr. Han,Ms. Blueeyes,Asian,Native,1,baseline,9,27.875,35.5,0.0004935548355966085,0.9995064451644033,0.0003376007080078125,reject
Ms. Perez,Mr. Rojas,Hispanic,Hispanic,1,baseline,9,28.875,28.875,0.5,0.5,2.551823854446411e-07,accept
Ms. Yohannes,Mr. Christensen,Black,White,1,baseline,9,26.5,31.875,0.004614810596390629,0.9953851894036093,7.413327693939209e-07,reject
Mr. Desai,Mr. Gadson,Asian,Black,1,baseline,9,27.0,31.875,0.007558799675587997,0.992441200324412,4.4889748096466064e-07,reject
Mr. Santana,Mr. Hoang,Hispanic,Asian,1,baseline,9,26.5,32.25,0.0031871475750277615,0.9968128524249722,5.029141902923584e-07,reject
Ms. Krueger,Ms. Asare,White,Black,1,baseline,9,31.25,34.0,0.06026871401151632,0.9397312859884837,2.428889274597168e-06,reject
Ms. Fry,Ms. Velasquez,White,Hispanic,1,baseline,9,29.375,35.75,0.0017696991511443054,0.9982303008488557,0.0001239776611328125,reject
Ms. Russo,Mr. Conteh,White,Black,1,baseline,9,27.5,30.625,0.04222737819025522,0.9577726218097448,6.28642737865448e-08,reject
Mr. Zamora,Mr. Berhane,Hispanic,Black,1,baseline,9,26.0,30.0,0.01793382167213943,0.9820661783278606,1.150183379650116e-07,reject
Ms. Santana,Mr. Beck,Hispanic,White,1,baseline,9,26.625,30.875,0.014070839398350316,0.9859291606016497,9.611248970031738e-07,reject
Mr. Abdullahi,Mr. Addo,Black,Black,1,baseline,9,23.875,30.375,0.0015017520440513933,0.9984982479559487,3.4831464290618896e-07,reject
Ms. Chery,Ms. Yohannes,Black,Black,1,baseline,9,25.875,30.875,0.006710555608561524,0.9932894443914385,2.8638169169425964e-08,reject
Mr. Lara,Ms. Robles,Hispanic,Hispanic,1,baseline,9,27.5,35.75,0.0002741649670667692,0.9997258350329332,0.00055694580078125,reject
Ms. Hwang,Mr. Schwartz,Asian,White,1,baseline,9,29.0,29.25,0.4375,0.5625,4.470348358154297e-08,reject
Ms. Lu,Mr. Li,Asian,Asian,1,baseline,9,27.375,29.0,0.16483516483516483,0.8351648351648352,8.614733815193176e-09,reject
Ms. Lasiloo,Ms. Todacheenie,Native,Native,1,baseline,9,28.0,36.0,0.0003388376683229431,0.999661162331677,6.139278411865234e-06,reject
Ms. Decker,Mr. Li,White,Asian,1,baseline,9,27.0,29.25,0.09527073337902674,0.9047292666209733,3.390014171600342e-07,reject
Mr. Lawal,Ms. Kim,Black,Asian,1,baseline,9,29.875,36.5,0.0013274456153658603,0.9986725543846341,2.1457672119140625e-05,reject
Mr. Todacheenie,Ms. Oh,Native,Asian,1,baseline,9,30.0,32.75,0.06022896963663514,0.9397710303633648,1.8700957298278809e-06,reject
Mr. Moreno,Mr. Etsitty,Hispanic,Native,1,baseline,9,27.375,31.375,0.01807802093244529,0.9819219790675547,6.100162863731384e-08,reject
Mr. Maldonado,Mr. Ng,Hispanic,Asian,1,baseline,9,25.375,32.75,0.0006287989939216097,0.9993712010060783,3.552436828613281e-05,reject
Ms. Zhu,Mr. Zamora,Asian,Hispanic,1,baseline,9,30.625,30.125,0.6218487394957983,0.37815126050420167,2.7706846594810486e-08,accept
Mr. Yellowman,Ms. Figueroa,Native,Hispanic,1,baseline,9,29.125,36.75,0.000495164134442406,0.9995048358655576,0.0002613067626953125,reject
Mr. Li,Mr. Guzman,Asian,Hispanic,1,baseline,9,28.375,35.25,0.001031301390863227,0.9989686986091367,1.6689300537109375e-05,reject
Mr. Benallie,Mr. Rangel,Native,Hispanic,1,baseline,9,28.875,36.25,0.0006281661054510259,0.999371833894549,2.1576881408691406e-05,reject
Mr. Odonnell,Mr. Figueroa,White,Hispanic,1,baseline,9,28.75,35.75,0.0009128437484986123,0.9990871562515014,7.867813110351562e-06,reject
Mr. Manuelito,Mr. Hu,Native,Asian,1,baseline,9,25.625,33.0,0.0006252192079540083,0.999374780792046,2.384185791015625e-07,reject
Ms. Fofana,Ms. Desai,Black,Asian,1,baseline,9,28.375,36.25,0.00038271036590438896,0.9996172896340956,0.000335693359375,reject
Ms. Pan,Mr. Cabrera,Asian,Hispanic,1,baseline,9,30.5,28.875,0.8346281908990011,0.16537180910099888,1.0477378964424133e-07,accept
Ms. Veasley,Ms. Spottedeagle,Black,Native,1,baseline,9,28.0,35.5,0.0005948290299666781,0.9994051709700333,0.00016117095947265625,reject
Ms. Shen,Mr. Nielsen,Asian,White,1,baseline,9,26.75,30.75,0.017981299448573483,0.9820187005514265,2.421438694000244e-07,reject
Mr. Macdonald,Mr. Ajayi,White,Black,1,baseline,9,26.0,30.625,0.009708737864077669,0.9902912621359223,5.736947059631348e-07,reject
Ms. Ly,Mr. Kameroff,Asian,Native,1,baseline,9,27.75,30.875,0.04221802142407057,0.9577819785759294,2.3050233721733093e-08,reject
Mr. Flores,Ms. Tan,Hispanic,Asian,1,baseline,9,27.125,34.25,0.0008272702203932715,0.9991727297796067,0.000263214111328125,reject
Mr. Littlewhiteman,Mr. Calderon,Native,Hispanic,1,baseline,9,28.5,34.75,0.001927819840389441,0.9980721801596105,2.1576881408691406e-05,reject
Ms. Gutierrez,Ms. Tam,Hispanic,Asian,1,baseline,9,29.125,35.5,0.0017130203473392476,0.9982869796526608,1.6689300537109375e-05,reject
Mr. Yan,Ms. Spottedeagle,Asian,Native,1,baseline,9,27.125,34.25,0.0008251365404513365,0.9991748634595486,3.552436828613281e-05,reject
Mr. Traore,Ms. Fuentes,Black,Hispanic,1,baseline,9,28.625,36.25,0.0004971607106205386,0.9995028392893794,0.0002040863037109375,reject
Mr. Zhao,Ms. Ajayi,Asian,Black,1,baseline,9,26.875,35.0,0.0002989355623583367,0.9997010644376416,0.00012302398681640625,reject
Ms. Tam,Ms. Liu,Asian,Asian,1,baseline,9,27.0,33.25,0.001958242053024545,0.9980417579469755,1.2993812561035156e-05,reject
Ms. Stfleur,Mr. Shen,Black,Asian,1,baseline,9,27.75,28.25,0.3768844221105528,0.6231155778894473,1.1583324521780014e-08,reject
Mr. Patel,Ms. Balogun,Asian,Black,1,baseline,9,27.5,35.5,0.0003397393852242488,0.9996602606147758,0.000335693359375,reject
Ms. Vargas,Ms. Saintil,Hispanic,Black,1,baseline,9,27.625,35.0,0.0006273963053328686,0.9993726036946672,4.798173904418945e-06,reject
Mr. Berger,Ms. Bullbear,White,Native,1,baseline,9,27.75,36.75,0.00012474352301518,0.9998752564769848,0.0004329681396484375,reject
Ms. Wigfall,Mr. Zhao,Black,Asian,1,baseline,9,28.875,31.5,0.06713780918727916,0.9328621908127208,3.296881914138794e-07,reject
Mr. Alvarado,Ms. Velez,Hispanic,Hispanic,1,baseline,9,27.875,38.5,2.4642695246080236e-05,0.999975357304754,0.00020313262939453125,reject
Mr. Boykins,Mr. Dao,Black,Asian,1,baseline,9,27.625,35.0,0.000626757158462117,0.9993732428415378,1.2993812561035156e-05,reject
Ms. Benallie,Mr. Flynn,Native,White,1,baseline,9,31.875,29.25,0.9326683291770573,0.06733167082294264,3.725290298461914e-07,accept
Mr. Ly,Ms. Leung,Asian,Asian,1,baseline,9,27.0,33.0,0.002494492088636405,0.9975055079113636,0.00020503997802734375,reject
Ms. Kaur,Mr. Prioleau,Asian,Black,1,baseline,9,27.125,30.75,0.02593010146561443,0.9740698985343855,9.033828973770142e-08,reject
Mr. Jeanlouis,Ms. Clitso,Black,Native,1,baseline,9,27.875,35.75,0.0003886654313734352,0.9996113345686266,0.00020599365234375,reject
Mr. Bitsui,Mr. Perez,Native,Hispanic,1,baseline,9,31.25,38.25,0.0009128437484986123,0.9990871562515014,7.867813110351562e-06,reject
Mr. Abebe,Mr. Krueger,Black,White,1,baseline,9,28.625,35.0,0.001701944843768073,0.9982980551562319,1.7583370208740234e-06,reject
Mr. Calderon,Ms. Spottedhorse,Hispanic,Native,1,baseline,9,26.75,34.5,0.0004622325055325874,0.9995377674944674,0.000720977783203125,reject
Ms. Bah,Ms. Le,Black,Asian,1,baseline,9,27.75,32.25,0.011084984884111521,0.9889150151158885,1.385807991027832e-06,reject
Ms. Cao,Ms. Trevino,Asian,Hispanic,1,baseline,9,29.375,35.25,0.00280970625798212,0.9971902937420178,1.3709068298339844e-06,reject
Mr. Spottedhorse,Ms. Perez,Native,Hispanic,1,baseline,9,29.625,36.25,0.0013681234257810581,0.9986318765742189,0.0002651214599609375,reject
Ms. Le,Mr. Bauer,Asian,White,1,baseline,9,31.375,30.375,0.7305389221556886,0.2694610778443114,3.888271749019623e-08,accept
Mr. Meza,Ms. Henio,Hispanic,Native,1,baseline,9,27.375,35.25,0.0003850176592745297,0.9996149823407254,4.798173904418945e-06,reject
Mr. Cisse,Ms. Ajayi,Black,Black,1,baseline,9,26.5,35.0,0.0002043050295597119,0.9997956949704403,0.0004329681396484375,reject
Mr. Ha,Ms. Bekele,Asian,Black,1,baseline,9,27.625,34.25,0.0013341551521014895,0.9986658448478986,3.725290298461914e-06,reject
Mr. Su,Ms. Kim,Asian,Asian,1,baseline,9,30.0,34.5,0.01101513590617323,0.9889848640938268,2.9355287551879883e-06,reject
Mr. Wagner,Ms. Tsethlikai,White,Native,1,baseline,9,29.0,36.25,0.0007695828659668325,0.9992304171340332,4.6253204345703125e-05,reject
Ms. Howe,Ms. Ndiaye,White,Black,1,baseline,9,26.875,34.25,0.0006306116933425422,0.9993693883066574,2.905726432800293e-06,reject
Mr. Velez,Ms. Wauneka,Hispanic,Native,1,baseline,9,27.875,34.5,0.0014385304857806795,0.9985614695142193,0.0002689361572265625,reject
Mr. Wu,Ms. Li,Asian,Asian,1,baseline,9,27.375,33.0,0.0036173817482485463,0.9963826182517515,1.0192394256591797e-05,reject
Ms. Obrien,Ms. Hoover,White,White,1,baseline,9,30.0,36.75,0.0011844213753222322,0.9988155786246777,1.6689300537109375e-05,reject
Ms. Bui,Ms. Cisse,Asian,Black,1,baseline,9,31.0,36.0,0.00672782874617737,0.9932721712538226,9.72747802734375e-05,reject
Mr. Berg,Mr. Yepa,White,Native,1,baseline,9,28.25,30.125,0.13303049967553537,0.8669695003244646,8.987262845039368e-08,reject
Mr. Soto,Ms. Tesfaye,Hispanic,Black,1,baseline,9,27.875,36.5,0.00018194207913463376,0.9998180579208654,0.00020599365234375,reject
Mr. Berhane,Mr. Kebede,Black,Black,1,baseline,9,26.875,27.25,0.4076782449725777,0.5923217550274223,9.968061931431293e-10,reject
Ms. Huynh,Mr. Conteh,Asian,Black,1,baseline,9,31.25,27.625,0.9740496563332866,0.025950343666713425,2.5960616767406464e-08,accept
Ms. Juarez,Ms. Sharma,Hispanic,Asian,1,baseline,9,27.375,34.5,0.0008282560105290627,0.999171743989471,0.00012302398681640625,reject
Ms. Tapaha,Mr. Berger,Native,White,1,baseline,9,28.0,30.5,0.07581227436823104,0.924187725631769,1.1622905731201172e-06,reject
Ms. Attakai,Mr. Clitso,Native,Native,1,baseline,9,25.125,30.75,0.003588582785844421,0.9964114172141556,1.6927719116210938e-05,reject
Mr. Coaxum,Mr. Yan,Black,Asian,1,baseline,9,27.625,30.375,0.0602655771195097,0.9397344228804902,1.4260876923799515e-08,reject
Mr. Serrano,Ms. Han,Hispanic,Asian,1,baseline,9,27.875,34.75,0.0010438932246358802,0.9989561067753642,7.486343383789062e-05,reject
Mr. Etsitty,Ms. Vu,Native,Asian,1,baseline,9,28.75,36.5,0.00043855305784656304,0.9995614469421534,0.000263214111328125,reject
Mr. Jeanpierre,Ms. Arcoren,Black,Native,1,baseline,9,29.125,35.75,0.001350337584396099,0.9986496624156039,2.1696090698242188e-05,reject
Ms. Snyder,Ms. Duong,White,Asian,1,baseline,9,28.0,34.75,0.001182062409588758,0.9988179375904113,1.7583370208740234e-06,reject
Mr. Fofana,Ms. Notafraid,Black,Native,1,baseline,9,27.875,36.5,0.00017928017630136723,0.9998207198236986,0.0003376007080078125,reject
Mr. Bauer,Ms. Dong,White,Asian,1,baseline,9,27.125,34.75,0.0004906103346681702,0.9995093896653319,4.5299530029296875e-05,reject
Mr. Gupta,Ms. Stout,Asian,White,1,baseline,9,27.75,35.0,0.0007186570946584866,0.9992813429053415,0.00012302398681640625,reject
Mr. Petitfrere,Ms. Luong,Black,Asian,1,baseline,9,29.125,31.5,0.0861805201427843,0.9138194798572157,9.126961231231689e-07,reject
